Match ID,Event ID,Demo ID
2294316,1623,
2250712,1125,15331
2227968,1068,14549
2254746,1164,15475
2272990,1218,15861
2312894,2932,
2250836,1130,15346
2243811,1101,
2241242,1102,15099
2291262,1351,16763
2290821,1335,
2220090,1037,14397
2316503,3249,33847
2279748,1257,16193
2314845,3134,
2237839,1094,15014
2278389,1267,
2245980,1068,
2275744,1245,15938
2291809,1412,
2237546,1096,14863
2317904,3406,
2193153,1021,
2236765,1093,
2305299,2369,23558
2290586,1325,
2291334,1358,16772
2216064,1037,14359
2290651,1328,16402
2291327,1334,16780
2230758,1056,14643
2292032,1430,
2307978,2687,26276
2299353,2014,
2277565,1242,16028
2276517,1252,
2177217,990,
2304773,2406,23047
2237539,1096,14854
2277425,1258,16011
2233672,1082,14710
2290209,1316,
2273985,1218,15891
2277922,1264,
2300004,2083,
2316913,3322,34589
2220514,1037,14401
2249115,1125,15263
2202389,1034,
2296722,1824,
2276947,1253,
2299838,2061,
2271989,1209,15818
2250863,1125,15337
2316688,3251,34008
2314461,3148,31672
2234887,1056,14763
2313256,3004,
2315853,3048,33217
2237716,1096,14922
2291158,1345,16665
2291020,1343,
2302365,2229,20957
2269463,1181,15663
2281000,1242,16287
2292251,1396,17056
2291387,1334,16788
2291136,1345,16655
2197582,1013,14260
2291115,1345,
2299005,1928,
2291212,1346,
2291140,1345,16654
2202480,1034,
2237651,1096,14891
2310022,2638,27886
2274292,1239,
2292147,1396,17008
2250728,1148,15360
2271997,1209,15819
2228798,1067,14589
2309875,2779,27680
2286815,1292,
2317023,3047,
2286991,1294,
2165342,973,
2286116,1288,
2290572,1317,16383
2294811,1699,
2304618,2422,22925
2308579,2673,26451
2313149,2971,30898
2278974,1266,
2311530,2904,29281
2171929,981,
2295347,1727,
2294460,1624,
2280103,1218,16217
2229713,1033,14629
2316935,3047,34270
2266498,1179,
2289360,1309,
2312650,2879,30273
2292556,1470,17120
2310064,2639,
2305627,2503,23795
2313368,2897,31047
2297624,1910,
2240088,1099,15084
2312041,2880,29735
2299889,2024,
2290183,1316,
2303144,2254,
2295209,1681,
2292037,1420,
2301559,2189,20369
2267368,1175,15583
2239295,1099,15067
2291784,1409,
2295546,1742,18292
2279749,1257,16197
2265629,1176,
2291578,1385,
2308964,2673,
2232832,1081,14672
2246951,1129,
2298250,1950,
2305593,2369,23854
2192669,1021,14175
2164601,973,
2277424,1258,16012
2291068,1327,
2306269,2434,
2278170,1257,16121
2307566,2661,25490
2292116,1396,17002
2309489,2782,27320
2296962,1707,18461
2297622,1881,18722
2293572,1555,17627
2302654,1040,
2252504,1141,15414
2303851,2361,22233
2316852,3322,
2305381,2390,23599
2311039,2728,28848
2298384,1955,
2280781,1238,
2304548,2402,22895
2302175,2208,21138
2313413,3000,
2287483,1291,
2305112,2349,23375
2292183,1437,16958
2299327,2014,
2281670,1279,16299
2310708,2828,28491
2304654,2369,23074
2301882,2185,20667
2303083,2254,21651
2276412,1252,
2291530,1376,16825
2293904,1632,
2301414,2165,20301
2204377,1009,
2299143,1934,
2296171,1793,
2297757,1840,18932
2297377,1880,
2254474,1156,
2291777,1409,
2238057,1095,14957
2251031,1130,
2238075,1095,14959
2236443,1091,
2313877,2867,
2291600,1388,
2292200,1438,
2295639,1729,
2307738,2638,25706
2290578,1325,
2273445,1230,
2278699,1269,
2303983,2368,22377
2290474,1319,
2228808,1067,
2303471,2316,21950
2291284,1356,
2272039,1175,15822
2279034,1270,16161
2276111,1248,
2220713,1041,
2291172,1345,16678
2293306,1526,17508
2310119,2816,27912
2302768,2135,21421
2297499,1666,18624
2291662,1390,16869
2299306,1968,
2280074,1257,16220
2254742,1164,15466
2294421,1671,17900
2317670,3333,35015
2183078,998,
2202527,1034,
2246207,1123,
2289801,1313,16320
2303489,2303,22705
2276942,1253,
2165345,973,
2195869,1025,14248
2294167,1624,
2282438,1279,16303
2304974,2451,23252
2310219,2835,28084
2278342,1266,
2293000,1497,
2252776,1156,
2310558,2639,28439
2226949,1064,
2305873,2521,24071
2305949,2526,24122
2296074,1738,
2294341,1629,17886
2295684,1681,
2313009,2836,30659
2299373,1968,
2298311,1937,18961
2290206,1316,
2313799,3076,31428
2317237,3272,34578
2317405,3368,34758
2295020,1610,18181
2295266,1720,
2300283,2111,
2307057,2367,25087
2229716,1033,
2188534,1009,
2274795,1238,15908
2228995,1067,14598
2290723,1329,
2290924,1329,
2276110,1248,
2313227,3035,30841
2188362,1011,
2171218,982,
2292401,1420,
2270874,1200,15741
2292833,1489,17300
2176301,993,
2275815,1242,15945
2291113,1345,16634
2295406,1734,
2275146,1238,15922
2273349,1226,
2272654,1213,
2291438,1362,
2198655,1031,
2291948,1420,
2202523,1034,
2237548,1096,14856
2290873,1337,
2254726,1164,15463
2248767,1142,15234
2290493,1320,
2288909,1306,
2293407,1531,
2291024,1317,16578
2287739,1302,
2220728,1041,
2293788,1594,
2262977,1173,
2312905,2932,
2280882,1242,16284
2238233,1094,15043
2290452,1319,
2296289,1795,
2271205,1196,15768
2307902,2659,
2290531,1321,16364
2300221,2020,
2276659,1249,15984
2306118,2534,
2295792,1742,19362
2204451,1038,
2214635,1042,
2316201,3290,33501
2287933,1299,
2275320,1218,15928
2292933,1492,17373
2246063,1124,
2189463,1013,
2278654,1269,
2238234,1094,15046
2290649,1328,
2289835,1313,16335
2313636,2867,31340
2213216,1041,
2227847,1070,14541
2270941,1200,15757
2245543,1104,
2291547,1375,
2309446,2673,27291
2296818,1822,
2309662,2675,27515
2297887,1923,18766
2312024,2893,29843
2313203,3013,30934
2296683,1789,
2312551,2916,30264
2290496,1320,
2254080,1163,15455
2301736,2193,20523
2291203,1351,16750
2196350,1027,
2308778,2672,26541
2304442,2285,22780
2290510,1320,
2315922,3212,
2290459,1319,
2291700,1401,16890
2296066,1784,18350
2280937,1274,
2312349,2570,30262
2194471,1013,14218
2311610,2879,29324
2273333,1218,15864
2273115,1223,
2294444,1677,
2291936,1423,
2296449,1791,
2293060,1470,17423
2296031,1733,
2290593,1325,
2276299,1250,
2290624,1328,
2191578,1020,
2184637,990,
2304710,2420,23123
2276107,1248,
2311988,2912,29687
2312006,2879,29725
2317888,3381,35210
2310663,2850,28453
2226951,1064,
2238146,1094,15037
2246083,1124,
2272610,1213,
2294472,1679,17877
2291218,1352,16736
2309990,2790,27836
2314532,3061,31807
2215711,1033,14356
2292080,1432,16986
2297542,1881,
2313151,2971,30902
2290446,1319,
2308877,2160,26654
2302411,2124,21020
2292284,1420,
2316548,3310,33952
2237563,1096,14850
2301792,2197,20588
2299939,2057,
2226344,1060,
2314925,3121,32224
2303626,2321,22058
2293753,1575,17719
2298786,1934,
2215417,1041,
2303810,2358,22207
2289831,1313,16331
2277568,1257,16041
2290934,1324,
2313071,2836,30722
2291052,1317,16585
2273446,1230,
2296690,1789,
2301368,2124,20166
2290943,1317,16534
2308115,2639,26034
2312506,2928,30116
2295449,1674,
2290570,1327,
2291265,1354,
2291231,1352,16743
2313800,3002,31373
2314890,3191,32112
2225988,1037,14483
2290607,1329,
2188661,1011,
2291852,1396,16924
2301622,2191,20436
2262575,1172,15541
2304778,2406,23268
2287190,1296,
2306937,2591,
2238798,1097,
2279076,1271,16154
2291055,1317,16589
2303835,2364,22290
2307189,2624,25210
2292025,1430,
2292243,1445,
2300677,2124,
2295154,1662,
2225769,1058,14475
2308447,2686,26288
2292089,1433,
2213055,1033,14332
2186365,1003,14150
2224023,1055,
2301625,2191,20441
2281671,1279,16300
2291305,1324,
2313326,3068,31176
2272855,1219,15840
2304738,2413,22992
2290989,1341,
2311672,2924,29445
2314708,3014,32045
2290210,1316,
2291661,1390,16868
2314371,2867,32861
2290963,1334,16540
2237667,1096,14893
2310758,2801,28566
2306348,2494,
2307073,2610,25083
2222466,1033,14427
2309561,2728,27537
2303123,2287,
2316311,3049,33667
2237835,1094,15012
2278298,1266,
2314129,3018,31482
2291908,1396,16935
2303904,2241,22298
2313074,2836,30738
2304490,2369,22889
2304935,2420,23297
2238886,1087,14830
2226487,1060,
2219311,1050,
2309151,2639,27041
2309705,2675,27532
2291221,1352,
2276307,1249,15958
2246666,1128,15142
2269126,1175,15652
2273627,1231,15888
2246688,1128,15151
2289842,1313,16340
2276145,1248,
2204698,1013,14322
2227046,1056,14502
2276383,1249,15961
2291907,1418,
2317316,3322,
2300599,2102,19193
2291301,1355,16726
2301764,2193,20554
2226313,1060,
2269674,1196,15701
2311849,2940,30013
2302547,2244,21159
2297161,1808,18524
2300547,2042,
2290720,1333,16433
2313032,2836,30673
2295457,1720,
2291881,1418,
2299519,1959,20136
2294473,1680,17881
2296195,1742,
2293638,1553,17658
2298097,1923,18789
2305530,2390,23715
2291778,1409,
2314998,3136,32206
2297636,1871,
2304859,2444,23143
2238291,1094,15055
2305083,2456,23352
2298940,1970,
2308540,2553,26661
2199347,982,
2277863,1242,16061
2308749,2639,27412
2290197,1316,
2290704,1332,16415
2278255,1266,
2296923,1744,
2310789,2833,28579
2291567,1382,
2305702,2505,23828
2233665,1082,14711
2271197,1175,15782
2307837,2659,25818
2299007,1998,20106
2244537,1108,
2199792,1031,
2291838,1396,16918
2290733,1332,16416
2242123,1111,15106
2225363,1056,14455
2315097,3212,
2291390,1341,
2306859,2430,
2292164,1438,
2171221,982,
2236478,1056,
2290589,1325,
2256005,1165,15518
2314103,3097,
2309241,2686,27063
2298072,1871,
2280440,1257,16231
2312110,2880,29768
2291833,1402,
2297138,1808,18507
2225752,1058,14469
2291719,1390,16902
2272299,1211,
2312172,2974,
2266895,1181,15571
2290537,1321,16379
2300047,2024,
2301447,2137,20224
2271087,1200,15759
2290734,1332,16417
2299520,2024,
2165344,973,
2306062,2529,24281
2308235,2698,26094
2291792,1412,
2276206,1250,
2226659,1060,
2255897,1156,
2269581,1197,15677
2304860,2444,23135
2256014,1165,
2249901,1147,15306
2291451,1357,16813
2242675,1101,
2291133,1345,16651
2254461,1141,
2238979,1083,14836
2309930,2815,27783
2312400,2912,30005
2273067,1222,
2291295,1356,
2226393,1060,
2291099,1347,16694
2304124,2349,22549
2277215,1256,
2300026,2086,19939
2291625,1373,16860
2277911,1257,16085
2292103,1436,
2299681,1973,20208
2249841,1147,15287
2228268,1067,14569
2312864,2855,30507
2226343,1060,
2294105,1630,
2296191,1744,
2305764,2515,23919
2307467,2648,25408
2221514,1049,14428
2306047,2529,24206
2295984,1761,
2248348,1139,
2221151,1033,14412
2186146,1007,
2307475,2648,25415
2249858,1147,15290
2317798,3398,35303
2305261,2485,
2292497,1453,
2302508,2211,
2181282,990,
2309582,2675,27437
2293019,1506,
2265956,1177,
2228257,1067,14562
2277823,1261,
2315877,3048,33540
2237537,1096,14862
2290849,1327,
2299609,2041,20088
2239642,1099,15077
2296202,1742,19441
2171219,982,
2262492,1172,15530
2312308,2879,30044
2273412,1230,
2313529,3076,
2317369,3166,34741
2295854,1674,
2317608,3381,
2291639,1379,
2289961,1314,
2299862,1986,19254
2276203,1250,
2238410,1094,15060
2290625,1328,
2290673,1331,
2317632,2574,35124
2292014,1430,
2295501,1742,18282
2307357,2564,25358
2292551,1470,17104
2194892,1013,14225
2274546,1218,15900
2307960,2687,25992
2310746,2801,28525
2307601,2658,
2277026,1242,16022
2232979,1056,14678
2305798,2410,24104
2256182,1156,
2171954,982,
2291456,1367,
2310754,2801,28529
2301585,2191,20414
2276949,1253,
2295305,1637,
2248344,1139,
2293783,1591,
2290771,1317,16451
2291627,1373,16862
2313737,3108,
2300923,2153,19617
2290785,1329,
2289730,1311,
2266237,1178,
2248760,1142,15230
2316816,2895,34104
2291333,1346,
2291699,1401,16889
2278601,1269,
2302996,2252,21570
2237610,1096,14867
2280569,1257,16260
2160566,965,
2226552,1060,
2291275,1334,16716
2237816,1094,14988
2253734,1162,
2310730,2856,29112
2299748,2024,
2316704,3251,34096
2296782,1822,
2224430,1033,14446
2252662,1141,
2193182,1009,
2291726,1403,
2290529,1321,16362
2314611,2973,31827
2286818,1292,
2268375,1189,15623
2264668,1166,
2236609,1093,
2272122,1175,15825
2296467,1614,18380
2237995,1095,14947
2226739,1060,
2314596,3164,31877
2316393,3249,33753
2253107,1156,
2313907,2684,31638
2237796,1094,14984
2289896,1314,
2221513,1049,14424
2271115,1175,15760
2304983,2450,23258
2290744,1333,16427
2276172,1248,
2291772,1409,
2228260,1067,14560
2186480,1008,
2277868,1257,16080
2234889,1056,14765
2227633,1056,14520
2275138,1238,15929
2291521,1374,
2307701,2654,25601
2295682,1733,
2298191,1881,
2181351,982,
2278257,1266,
2237843,1094,15002
2305638,2368,23813
2301242,2119,
2297413,1880,
2293823,1599,
2292688,1404,
2310717,2856,28665
2196335,1025,14254
2291278,1334,16721
2186474,1008,
2186370,1003,14153
2271543,1203,15780
2290759,1333,16444
2174473,986,
2291649,1394,
2295164,1676,
2290843,1317,16483
2300216,2056,22248
2290876,1332,16497
2226290,1060,
2226737,1056,14607
2291146,1345,16663
2317379,3312,34753
2309566,2675,27447
2309983,2793,27812
2246235,1123,
2292055,1420,
2291319,1324,
2290860,1329,
2226215,1060,
2225052,1033,14454
2278393,1267,
2310401,2819,28157
2231650,1056,14654
2317779,3396,35132
2307441,2647,25438
2307046,2555,25071
2308232,2660,26093
2311070,2728,28959
2293327,1526,17526
2307733,2678,25680
2269320,1175,
2236097,1089,
2271198,1175,15764
2310755,2801,28564
2292113,1396,17009
2229872,1075,14609
2295285,1722,
2217599,1047,
2290077,1315,
2238027,1095,14952
2310742,2856,
2270687,1175,
2203571,1038,
2292307,1448,
2246118,1123,
2241722,1108,
2290900,1338,
2291934,1396,16945
2296409,1742,
2290538,1321,16365
2253922,1156,
2249324,1130,15271
2273818,1235,
2277972,1265,16093
2312901,2932,
2279703,1257,16194
2314146,3126,31574
2213208,1041,
2290205,1316,
2193154,1021,14191
2290745,1333,16429
2317826,3356,35160
2289838,1313,16338
2278069,1265,16096
2174478,986,
2275812,1245,15942
2291550,1040,16831
2314846,3134,
2194479,1013,
2295387,1612,18259
2290758,1333,16443
2254087,1163,15459
2217980,1037,14378
2300910,2100,19620
2294018,1642,
2290273,1316,
2253623,1156,
2280305,1238,16239
2236329,1088,
2290527,1321,16360
2302306,2225,
2291972,1424,
2265662,1176,
2291061,1346,16592
2277773,1218,16076
2153955,943,
2269675,1196,15702
2291328,1334,16784
2237000,1083,14833
2280571,1257,16263
2193178,1009,
2297493,1666,18616
2277943,1238,
2269673,1196,15700
2277702,1257,16051
2290942,1317,16533
2202274,1034,
2249072,1144,
2315792,3253,33082
2272799,1219,15837
2271213,1201,
2292052,1430,
2314621,2973,31839
2290761,1333,16446
2227867,1070,14556
2314599,3169,31861
2297524,1897,
2308938,2673,26815
2307789,2672,25699
2252775,1156,
2246055,1123,
2231647,1056,14652
2304653,2369,23077
2296910,1745,
2304412,2368,22899
2298980,1995,
2313189,3004,30834
2295393,1720,
2281292,1275,
2272815,1219,15846
2311316,2888,28988
2294764,1698,
2299759,1959,
2270978,1175,
2305625,2503,23793
2278818,1238,16135
2203560,1037,14310
2226214,1060,
2235008,1087,14773
2246113,1123,
2228265,1067,14567
2299787,2042,
2299845,2032,
2311606,2879,29325
2305948,2526,24121
2311534,2904,29290
2298488,1969,
2315666,3237,32900
2313260,3036,30938
2242216,1105,15121
2291076,1345,16608
2299593,2024,
2291441,1366,
2307388,2564,25386
2291363,1360,
2304154,2368,22541
2244526,1108,
2290773,1317,16449
2293730,1568,
2220846,1049,
2193131,1021,14189
2304240,2356,22571
2291006,1334,16563
2306529,2558,24555
2306177,2497,24290
2293153,1477,17468
2303756,2348,22185
2290517,1320,
2291366,1324,
2291272,1355,16723
2315333,3047,32780
2308355,2673,26168
2291378,1361,
2201974,1034,
2303270,2296,
2291849,1396,16920
2246559,1125,15137
2241714,1108,
2253072,1156,
2309751,2729,27626
2191841,1020,
2305691,2507,23841
2248485,1130,15214
2238088,1094,15029
2317339,3331,34665
2277808,1257,16072
2290951,1339,
2297191,1857,
2252791,1141,15423
2298197,1898,
2275767,1245,15946
2292017,1430,
2296719,1824,
2301673,2191,20482
2315485,3048,33157
2251017,1141,15349
2289808,1313,16325
2292341,1444,17037
2175363,982,
2307761,2638,25779
2311226,2557,29011
2297343,1671,
2253745,1141,15448
2186491,990,
2308281,2674,27165
2302744,2187,21347
2229541,1068,14604
2222986,1041,
2276106,1248,
2304303,2349,22655
2308139,2637,26180
2301958,2188,20707
2314496,3016,32057
2317612,3383,34984
2291883,1396,16932
2301267,2164,19902
2243147,1108,
2290641,1317,16391
2309010,2733,26799
2290700,1332,16398
2276120,1238,15951
2314509,3016,32687
2297485,1896,
2268465,1175,15621
2292691,1480,17199
2294464,1624,
2299943,1970,
2278577,1268,
2290827,1310,16479
2250113,1130,15319
2303867,2366,
2198235,1013,
2313269,3067,31075
2259860,1168,
2239384,1100,
2291963,1424,
2238887,1098,15089
2295735,1619,18339
2290879,1324,
2303616,2318,22052
2308596,2672,26426
2276636,1249,15982
2315265,3048,32562
2225720,1058,
2311408,2886,29142
2226332,1060,
2309434,2750,27253
2314377,2867,32915
2278392,1267,
2227829,1070,14536
2311329,2888,29025
2291593,1373,16838
2290667,1331,
2301280,2164,19907
2279219,1270,16166
2317119,3165,34540
2246729,1128,15159
2304140,2369,22529
2291453,1357,16810
2298359,1955,
2242291,1111,15108
2171210,982,
2294070,1624,
2313810,3093,31476
2300286,2111,
2237549,1096,14865
2314453,3146,
2290731,1329,
2292101,1433,
2294462,1629,17891
2316133,3261,33409
2226268,1060,
2244231,1116,15133
2238080,1094,15021
2310829,2843,28658
2298955,1617,19100
2291780,1409,
2299717,2054,
2292825,1428,17294
2317586,3382,34987
2299726,2053,
2296077,1783,
2300720,2117,19232
2301603,2191,20431
2302558,2176,21185
2274026,1231,15894
2310299,2568,28303
2312036,2880,29732
2293820,1599,
2307586,2666,25530
2280117,1218,16224
2193792,1013,14213
2270212,1192,15714
2271948,1209,15800
2147560,958,
2242563,1105,15127
2237996,1095,14946
2241628,1108,
2186795,982,
2153004,943,
2271114,1175,15762
2273948,1237,
2315794,3049,
2242581,1083,15117
2291138,1345,16658
2272268,1175,
2235333,1056,14780
2273434,1230,
2291374,1357,16793
2242872,1108,
2299566,2022,
2300398,1959,20151
2251703,1154,
2268749,1175,15637
2232601,1080,14750
2291266,1354,
2269383,1195,
2287176,1296,
2186484,1003,14164
2268353,1189,15616
2313017,2836,30665
2291489,1369,
2237629,1096,14880
2304677,2389,23000
2228273,1067,14571
2281044,1266,
2292084,1432,16990
2290604,1325,
2226481,1060,
2286438,1287,16315
2187161,998,
2250046,1125,15313
2247607,1135,15183
2292322,1396,
2202554,1034,
2267334,1181,15587
2250717,1148,15342
2291509,1371,
2317094,3185,34415
2293940,1575,
2295297,1724,
2308574,2673,26448
2293814,1592,
2185487,982,
2291997,1396,16948
2237543,1096,14853
2226625,1056,14487
2315466,3222,32712
2276305,1249,15956
2277042,1254,
2262487,1172,15532
2291795,1412,
2316209,3261,33516
2257697,1156,
2309222,2747,27022
2315659,3201,32987
2291130,1345,16649
2276318,1249,15968
2277782,1242,16059
2292130,1420,
2311656,2880,29367
2303180,2232,
2305647,2368,23905
2306509,2423,24814
2224426,1033,14448
2268755,1156,15640
2186461,1008,
2303195,2181,21740
2298090,1934,18881
2255033,1164,15498
2299578,2040,
2316329,3047,33675
2192670,1021,14176
2314138,3124,31535
2300115,2092,
2299961,2024,
2313783,3052,31366
2313629,2867,31299
2306915,2495,24981
2309636,2675,27496
2299693,2024,
2287425,1290,
2304465,2399,22769
2291516,1357,16819
2312771,2571,30491
2291048,1344,
2291821,1408,
2272043,1175,15815
2286118,1288,
2248780,1142,15239
2314405,2867,33413
2192408,1013,
2299610,2041,20089
2290551,1322,16372
2292259,1396,17059
2146364,958,
2239634,1083,15115
2293615,1562,
2313837,2867,
2309499,2639,27381
2314232,3056,31625
2306688,2582,24693
2241460,1104,
2203918,1038,
2231416,1068,14682
2313041,2836,30680
2298729,1982,
2294991,1610,18130
2305837,2518,23975
2293691,1570,
2306757,2586,24754
2300083,2090,20073
2248732,1142,15227
2308446,2686,26287
2192675,1021,14179
2291162,1345,16677
2317288,2956,34703
2236596,1090,
2313894,2684,31599
2315503,3212,32762
2317931,3356,35256
2278684,1269,
2295108,1667,
2225722,1058,
2211618,1033,14331
2291267,1354,
2294955,1610,18106
2310609,2820,28331
2290072,1315,
2291449,1357,16811
2230759,1056,14650
2314046,2866,34446
2314855,3185,
2250180,1125,15318
2249886,1147,15300
2261408,1166,
2238269,1094,15052
2252768,1125,15427
2290753,1333,16440
2287409,1290,
2299494,1970,
2311480,2897,
2290595,1325,
2291514,1362,
2271853,1203,15827
2165346,973,
2311164,2861,28933
2316967,3325,34226
2289440,1308,
2218124,1041,
2255684,1156,
2268528,1175,15625
2235685,1068,14803
2198227,1013,14262
2278975,1266,
2280450,1257,16230
2289342,1308,
2294117,1624,
2317065,3069,34466
2304283,2369,22730
2273211,1223,
2277591,1218,16077
2306544,2453,
2247364,1125,15171
2305703,2505,23824
2276987,1253,
2291632,1379,
2292223,1443,
2317661,3072,35230
2312450,2928,30073
2293132,1500,
2254740,1164,15467
2279079,1266,
2275889,1245,15949
2223739,1049,14450
2291188,1348,
2293092,1469,17449
2310511,2835,
2226336,1060,
2226551,1060,
2310220,2835,
2307447,2543,
2291245,1351,16758
2290449,1319,
2290611,1329,
2303963,2375,22349
2306107,2340,
2303846,2364,
2298228,1621,18830
2308055,2692,
2306656,2580,
2290711,1332,16411
2295846,1733,
2199936,1029,
2317111,3165,34507
2299782,2024,
2302944,2277,21520
2248789,1142,15253
2301738,2059,20549
2314814,3134,32201
2293725,1579,17680
2273947,1235,
2192758,1009,
2268752,1181,15639
2211603,1033,14330
2302539,2242,
2294072,1624,
2291439,1366,
2187154,998,
2291098,1347,16692
2273352,1218,15873
2305293,2409,23549
2292034,1430,
2250861,1125,15336
2313744,3109,31334
2292027,1430,
2291124,1345,16641
2310344,2815,28143
2196336,1025,14255
2233705,1082,14714
2288620,1303,
2292217,1443,
2226354,1060,
2316212,3048,33480
2313412,3000,
2251596,1153,
2298833,1937,
2315219,3199,32412
2290874,1334,16493
2305844,2518,24000
2310151,2787,27950
2295359,1720,
2302823,2241,21405
2297939,1915,18981
2299937,2057,
2247566,1130,15207
2230210,1076,
2293085,1500,17431
2226600,1060,
2300764,1958,19284
2294340,1629,17884
2295275,1651,
2297221,1849,
2292165,1438,
2290768,1324,
2203768,1033,14323
2254116,1141,
2291303,1334,16783
2311343,2888,29058
2238073,1095,14960
2288618,1303,
2306888,2577,25005
2271939,1209,15801
2277861,1242,16062
2235686,1068,14802
2277446,1258,16013
2299300,1968,
2192089,1013,
2302316,2225,
2244224,1116,15129
2246073,1123,
2291213,1352,16735
2290581,1325,
2291149,1345,16668
2257696,1156,
2316759,3047,34031
2275325,1218,15927
2213323,1033,14333
2291322,1334,16722
2291689,1401,16878
2290454,1319,
2302341,2229,20952
2285387,1283,
2239909,1098,15093
2303643,2329,
2315667,3237,32940
2313206,3013,
2292204,1438,
2280315,1257,16238
2227337,1068,14506
2276127,1248,
2292471,1462,
2297470,1891,
2312387,2720,30408
2254320,1156,
2279933,1257,16206
2213222,1033,14338
2265967,1177,
2290503,1321,16353
2280690,1274,16281
2291983,1424,
2236041,1088,
2317026,3048,34304
2298240,1871,
2174640,986,
2302353,2225,
2195609,1025,14232
2287234,1296,
2195862,1025,14244
2254747,1164,15476
2291343,1360,
2280881,1242,16285
2250693,1148,15326
2302359,2225,
2306043,2531,
2287210,1296,
2291848,1396,16921
2195613,1025,14235
2278216,1218,16123
2291063,1317,16593
2310018,2766,27870
2237814,1094,14999
2224015,1055,
2273730,1218,15887
2291891,1419,
2291215,1352,
2292598,1428,17132
2301965,2152,
2287226,1296,
2310419,2815,28220
2291695,1401,16872
2314289,3129,32717
2279251,1270,16169
2304374,2398,
2313705,3053,31253
2292193,1437,16962
2186457,1008,
2309104,2672,
2289548,1309,
2317776,3351,35119
2268861,1191,
2296847,1830,
2244988,1118,
2174051,981,
2292003,1431,
2307067,2602,
2299047,1937,
2222987,1041,
2194763,1009,
2296474,1733,
2237849,1095,14930
2276413,1252,
2194762,1009,
2236479,1056,14814
2246205,1123,
2297971,1920,18848
2291159,1347,16695
2291270,1354,
2294275,1662,17843
2290971,1317,16554
2273452,1230,
2249902,1147,15307
2311005,2862,28762
2239645,1099,15078
2270436,1192,15735
2265626,1176,
2291967,1426,
2224685,1033,14460
2291685,1401,16874
2310949,2822,28727
2302356,2225,
2295936,1765,
2317828,3356,35177
2290990,1327,
2186223,1007,
2306300,2544,24388
2292840,1489,
2278587,1269,
2278450,1267,
2226207,1060,
2235345,1087,14788
2254753,1164,15479
2190041,1012,
2313937,2866,32014
2310608,2820,28333
2311891,2721,29832
2311100,2729,28921
2296546,1742,19527
2253626,1160,
2242900,1104,
2291736,1405,
2301055,2071,19768
2298111,1923,18792
2317247,3049,34619
2317630,2574,35105
2306435,2431,24482
2311476,2880,29213
2312307,2879,30045
2248769,1142,15236
2290748,1333,16435
2307246,2629,25254
2291045,1344,
2291675,1398,
2317194,3274,34590
2310339,2766,28139
2245871,1120,
2291636,1392,
2292028,1430,
2280726,1242,16245
2298903,1988,
2203767,1033,14320
2299640,1970,
2312099,2909,29782
2247333,1127,
2239647,1099,15081
2243965,1108,
2291830,1396,16914
2314617,2973,31842
2276222,1242,
2296601,1818,
2252145,1125,15404
2197512,1013,
2291174,1347,16705
2237828,1094,14997
2292358,1444,17041
2266229,1178,
2317220,3272,34548
2293346,1526,17559
2291665,1398,
2252149,1125,
2246243,1068,
2296193,1733,
2305097,2450,23365
2290790,1334,16455
2291888,1419,
2230950,1056,14644
2314758,2636,32076
2303454,2292,21944
2277871,1257,16084
2307192,2472,25194
2300617,2013,19188
2309050,2735,26854
2310104,2567,28032
2306201,2528,24295
2270209,1192,15716
2311291,2886,29115
2206372,1013,14328
2233670,1082,14707
2291668,1398,
2289815,1313,16326
2254745,1164,15473
2292117,1396,16999
2311821,2890,29601
2216050,1045,
2297595,1837,
2304814,2418,23101
2280727,1242,16275
2312251,2943,29979
2317708,3391,35100
2316655,3324,34108
2198232,1013,
2279265,1270,16171
2290945,1317,16536
2275016,1238,15916
2313316,3044,
2291901,1419,
2292313,1448,
2306841,2559,24896
2273114,1223,
2312375,2720,30361
2286819,1292,
2233733,1082,14720
2280521,1257,16255
2306412,2550,24445
2291160,1347,16696
2301080,2148,19786
2298080,1911,
2309386,2732,27206
2290702,1332,16400
2313777,3052,31333
2313384,3066,31016
2248820,1125,15250
2298543,1694,19047
2304368,2387,
2314216,3011,31573
2311740,2929,29471
2304683,2403,22957
2309836,2639,27689
2314409,2867,33417
2224016,1055,
2235413,1056,14794
2308206,2672,26065
2295871,1742,19379
2250721,1148,15351
2294524,1683,
2270944,1200,15754
2305232,2239,23537
2294113,1650,
2292192,1437,
2237826,1094,14993
2287672,1291,
2290814,1335,
2236475,1056,14812
2302317,2225,
2278163,1238,16129
2309343,2768,27292
2279072,1266,
2291781,1410,
2226381,1060,
2291540,1375,
2303742,2314,22167
2299569,2032,
2189381,1012,
2304502,2400,22800
2237727,1096,14911
2292266,1396,17071
2286243,1287,16312
2312922,2879,
2291223,1352,16745
2229926,1075,14626
2247642,1135,15196
2245929,1122,
2265964,1177,
2273435,1230,
2292142,1438,
2254768,1164,15485
2251718,1151,15390
2213756,1037,14342
2291369,1357,16790
2229865,1075,14610
2165347,973,
2254105,1141,15460
2279018,1242,16143
2291656,1379,
2302659,2232,
2244232,1116,15134
2317865,3217,
2281276,1276,
2291014,1324,
2265698,1176,
2278515,1268,
2193155,1021,14192
2292329,1404,
2254758,1164,15478
2299307,1968,
2248950,1130,15261
2298160,1936,18809
2292209,1438,
2309458,2768,27282
2271848,1175,15811
