Name,Country,ID
FUKS-B,Russia,8185
Superbia,Latvia,8377
e7p,Bosnia and Herzegovina,3740
Liondogs,Greece,6348
SOURCEry,United States,5986
Platinium,France,5596
Pony-Express,Finland,4912
belarus.ul,Belarus,402
eXeS,Denmark,5850
breaddren,Europe,8057
passions,Sweden,7124
replay,Sweden,3704
Forge,Serbia,6184
Tainted Minds,Australia,7517
2KILL,Brazil,6798
kcruscszc,Denmark,2868
Eanix,United States,6431
VG.Potential,China,7284
feolb,Sweden,3280
Ubiteam,France,1687
FragVille,Hungary,4142
Zcorpio,Colombia,8099
Tera-Gaming,Germany,2056
Im,China,2423
Nibiru,Denmark,1898
Millenium,France,4559
in the reality,Denmark,815
Happy,France,6931
Kungfumaztahz,Norway,1735
Israel fe,Israel,2818
Come And Get US,Denmark,5064
Sunde,Denmark,1994
wu_taNg,Sweden,2372
Vulkan,Denmark,2032
cruhz,Sweden,2290
DeStRoYeRs,Denmark,4385
Ayedog,United States,5993
RedWinged,Poland,5672
RvN,Kuwait,5167
GK,Denmark,317
NN Style,Russia,3085
SlashCry,Sweden,6960
qf,Germany,3895
virtuoso,United Kingdom,75
snow cone,United States,565
dESIRE,Portugal,2578
TheX,Russia,5916
miniwalle,Sweden,1112
iNTENSE,Romania,5398
onspot ,Sweden,3036
Playnation #2,Sweden,1268
ASdffuf,Sweden,7988
pottis,Norway,350
Crashjack,Denmark,1236
Team ASES,Spain,2322
SK fe,United States,560
EFF Kult,Germany,172
cheater$,Russia,7921
TRAP,Russia,4232
La Shot Perrault,Canada,3145
Praktikanterna ,Sweden,1569
Phoenix Connection,United States,881
ENYO fe,Denmark,6880
tiNi,Russia,5964
Xylene,Spain,1024
PRAETORIANS,Portugal,3604
NightHawks,Denmark,642
TERIYAKI,Denmark,2550
Serious,Sweden,2342
suNny&apos;s team,Finland,5633
Switzerland,Switzerland,5113
Gotta Go,United States,8163
TEMPEST,Denmark,6080
BulletsRage.Pro,Portugal,6409
H2SO4,Spain,1028
myth,United Arab Emirates,2006
NORDIC-eSport,Denmark,3256
startRecording,Portugal,3597
duellum,Spain,3079
Nordic Warthogs,Norway,7677
AA,Romania,3818
ESEA All-Stars #2,Other,5286
FlipSid3 Staff,Ukraine,6150
Funky Monkeys,Australia,7218
a-game raise,Korea,7277
ViSITORS,Bosnia and Herzegovina,3721
Number,Korea,6610
Spartak,Russia,7797
Who is Who,Ukraine,2502
pro100,Ukraine,207
H2k fe,Norway,2798
mamazkillaz,United States,3225
BERIH,Denmark,7675
team corde,Finland,2415
wingZ,Romania,3624
QuetzaL,Mexico,5956
Ajax,United States,7558
ULTI,Sweden,2206
Zenith,Mongolia,6881
viGor,United States,562
BE INFAMOUS,Korea,7279
ExoPlan,Denmark,7626
kRoGhs KanonEr,Denmark,6071
myLegend,Sweden,1254
ex-LC,Russia,8484
PTT,Europe,4177
dictionary,Sweden,2205
Upset,United States,8058
mix|,Sweden,2349
RoX,Russia,7450
Iceland,Iceland,5078
Enigma6,United States,7592
H2k,Norway,4904
ENERIC,Sweden,2626
Chiefs,Australia,6010
SupersaiyaN,France,5128
LowLandLions 1.6,Netherlands,4655
Red Reserve,Sweden,7613
Pentakilo,Denmark,1497
/r/Globaloffensive,United States,6143
nGse,Hong Kong,7116
ETeng,China,4192
LDDM,Brazil,6787
HAXCON,Poland,5804
Zaga Talent,Mexico,7309
aZ,Romania,6738
G1,Europe,6696
Inside,Denmark,6846
Nameless,France,5309
Vendetta,Denmark,381
Strong Ladies,Chile,1803
4andahalfmen,United Kingdom,5568
Dodge-This,Sweden,5322
apexfrag,Korea,7401
Wizard,United States,7447
Safe,France,5626
ANOX,Belarus,6923
XenoDragons,France,6717
orDeal,United Kingdom,1173
nostyleg33kZ,France,5662
RGN.tv Staff,United States,6144
WindForce,Spain,5707
TJOTALT,Denmark,4726
Exotic Island,Portugal,6964
SoulSuck,United Kingdom,3851
ap mumb,United States,5955
LatterligLett,Norway,1737
dRiim&apos;s team,Finland,5634
aNimus-Gaming,Finland,3920
Planet Odd fe,Europe,8128
TMP,United States,5864
CKRAS CS:S,Denmark,4155
n!faculty,Germany,4490
[R]eason,Portugal,4544
SNOGARD Dragons,Germany,1772
Rasmusklump &amp; Co,Denmark,1366
eveRize,France,4513
HardPlay,Poland,2527
slashLEVEL,Canada,1987
Hard Division,Brazil,2513
TLG,United States,3974
rEAK,Chile,6631
YGOP,Sweden,1883
Fuglebjerg,Denmark,7760
Playing Ducks,Germany,5009
Synchronicity,United States,3857
nerdRage,Other,5687
Reaction,Europe,6435
GameHeaven,Sweden,2301
uX,Spain,1756
Kopla,Finland,35
IXI,United States,430
KVG,Serbia,4340
dubstep,France,3840
gamed!de,Germany,4492
GIANTSo51,Bosnia and Herzegovina,3725
MADEIRAISLAND,Portugal,4028
eGene,Denmark,1235
faithIN,Serbia,5428
Banishers,United States,7598
stfuNerd,Denmark,6432
Limbokungen,Sweden,2946
toppform,Sweden,4378
agoge,Spain,4954
Dark Sided fe,Australia,7657
Mobility,United States,5667
Erase,Albania,7132
SkillzOfVarberg,Sweden,1619
WebOne,France,1688
Equiped.Akasa,Netherlands,603
fanboyz,Sweden,1562
T.O.S.,Russia,5037
Coolermaster fe,United States,3047
Vination,Sweden,6163
CPH Wolves,Denmark,4548
zitic,Denmark,1226
BayoBoyon,Finland,8069
iCut,Denmark,2869
Gosu,United States,6437
GuMmY,Spain,1064
eSuba,Czech Republic,5438
Rainbow.rTE ,China,8360
Pnda,United States,7155
Revival,Japan,8325
RE:TAKE,Russia,6757
miXXeD,Germany,2230
NEVERLAN,Norway,2767
Undead,Ukraine,3096
digitaL Lions,Ukraine,4572
+46 Dragons,Sweden,4961
Let It Rock,Denmark,2874
Spartan,South Africa,8594
Evil Corporation,Jordan,7811
Elite Wolves,Peru,7314
BMC,Denmark,3364
WWCND,Denmark,316
Empire,CIS,6684
G,Czech Republic,8066
TEH Syndicate,United States,890
H2k|FYRR73,Sweden,2461
vVv Gaming,United Kingdom,2655
Digital Warfare,Greece,8016
FA,Europe,4024
Dem Boyz,Sweden,6852
Puppet5,Chile,7332
CyberMP5,Macau,8521
rain &amp; NiKo,Europe,7825
XLBet.Playzone,Sweden,1804
nGw,Hungary,6804
Lethal5,Brazil,3485
Impress,Lithuania,741
Noxious gaming,Australia,4787
Stack B,United States,8154
Dynasty,Greece,3760
OverGaming,Spain,4759
NiP,Sweden,4411
Panthers,Portugal,4981
GaB,Austria,1315
Ancient,Sweden,6685
HCLGaming,Poland,4031
Ljushuvud,Sweden,4423
QTOUR,Sweden,1243
FubR,Serbia,4259
dAT fe,Russia,6532
womaNation,United States,266
friendsUnited,Serbia,3524
TGM,United Kingdom,5757
TC|stingeR,Norway,1160
preanus,Denmark,7986
rTE,China,7480
WWGGKTA,Sweden,7121
eSport Engine,Europe,6087
levelONE,Macedonia,7499
ex-Findictus,Finland,7578
MER IL ET FOU,France,7818
Chase the ace,Norway,2454
Redbullz,Sweden,2360
Adaptation,United States,5873
F4uPY,Russia,3744
e-Play,Serbia,5384
nopanties fe,Netherlands,2833
xAstris,South Africa,8593
team.0ff,Russia,4021
Riot fe,Europe,7939
WGF,Montenegro,3428
emoTive.se,Sweden,2451
EasyFix,Romania,6399
PinCho Baltics,Lithuania,2268
mixbanan,Sweden,7027
Vortex,Colombia,7506
lansports-exotic,Portugal,877
fyllekaja,Sweden,971
DDX,Russia,6660
VERY T0X1C,Poland,6326
ma3x,Bulgaria,3768
dAT,Denmark,4659
Seed,Germany,8452
FRUITS,France,5733
MASY,Europe,7678
Backfire,United States,6011
hGh,Sweden,4763
BYNIE,Poland,8591
infused,United Kingdom,1318
TAKTIKSTATIV,Denmark,5513
Professionelle UMLEGER,Germany,5052
UTM,Vietnam,7655
Evil Geniuses,United States,1567
GO4Croatia,Croatia,5587
Night of Killers,Peru,8096
7on7,Russia,4243
#kometa,Russia,2852
EasyPeasy,Serbia,5693
Arctic,Spain,7684
TreezZ,Ukraine,2509
CL$N_K@K_Pro,Russia,2664
surreal,Romania,3812
Set the Rules,Chile,8569
ColdGame,Sweden,3581
L-O-C-S,Denmark,126
American Eagles,United States,8563
RIGHT,Sweden,4198
Krogen Kungarna,Sweden,1278
ProxeiM,Spain,2586
Goldbrick,United Kingdom,744
Avail,United States,8159
compLexity.us,United States,222
dope,Russia,6246
toplvl,Poland,3014
Anexis,Denmark,4547
SIO,Sweden,1561
wall?,Denmark,2875
summerians,Portugal,3587
amuse,Sweden,1508
ECO COBRAS,Canada,8130
eMazing Flaking,United States,3929
BB,United States,7216
blackWidow,Spain,4583
Blight Gaming,Sweden,3360
UbS,South Africa,6566
Storm.dk,Denmark,1946
HOLGER,Netherlands,3285
London Conspiracy fe,Russia,7672
PGB,Sweden,7949
Solution,Germany,6691
Hippos,United States,545
Mindplay,Spain,6036
Shadows,Netherlands,613
NOXIUM fe,Chile,8503
Shrimp,Finland,2761
EPG,Russia,7489
America,United States,4005
VVV,Russia,3057
Colombia,Colombia,6206
Surrender or Die,Netherlands,73
inteNsity ,Algeria,2968
Vifort,Russia,4134
CdR,Argentina,6002
NUT,Denmark,2861
Aftermatch,Sweden,5610
Reason,United Kingdom,2735
SetToDestroyX,Canada,6171
AUSTRIAS FINEST,Austria,4779
GBIT,Norway,1729
AIM41,Germany,3405
Team VÄNNERNA,Germany,3402
One.qxl,Denmark,1900
harmless blub,Germany,7015
MusambaN1,Spain,2092
BattleOn,Singapore,8454
StayInSchool,Sweden,2281
newNature,Argentina,6559
Rize fe,Europe,6875
Sensei,Hungary,7673
EFV,China,6520
cooL,Romania,5686
Global Revolution,United States,5088
Imagine,Sweden,2192
Bad,Portugal,8456
RHD,Singapore,7366
POLICECOPS,Denmark,2727
SK Gaming,Sweden,69
fullhouse,Russia,3125
Risky,United Arab Emirates,6681
FONTAN,Russia,7844
CLG Green,United States,8547
HRG,Canada,2964
Inferno eSports,Italy,1319
NGA,China,7895
LiR,Russia,2859
Rigid,Russia,2391
ohyea,Europe,5630
eLectronic,Denmark,135
nu tar vi guld,Sweden,2368
CMAX,Sweden,1577
taE,Sweden,1888
TEAMPLAY,Sweden,8367
ROKO,Finland,5808
HERJING,Norway,2771
GIAL,Denmark,1006
123ost,Sweden,8396
Aftershock,United Kingdom,4782
Nevereverland,Singapore,7351
ezOKplease,India,7396
tseurope,Romania,3815
party,Ukraine,2505
dolphinriders,Sweden,7989
Eternal,India,8145
Back to realities,Denmark,693
Sperr &amp; Friends,Europe,8138
Clan Banan,Belarus,3263
MoneyCrew,Sweden,991
Fair Frag,France,2748
Kitfoxes,United States,6823
akta!,United States,3072
Storm,Uzbekistan,2646
CS-GO.rs,Serbia,6793
eXtreme Gamers,Taiwan,505
TRS,Argentina,6000
Yakuza,South Africa,5236
ALTERNATIV,Japan,8324
equiped,Netherlands,628
playArt,Brazil,4774
CopcepbI,Russia,5045
M!,Denmark,1480
newstyle,Denmark,1005
Worth.It,France,5328
Sky fe,Kazakhstan,2948
QkM,Singapore,8331
insane,Sweden,2341
Inka$$o,Germany,1308
The Flying V,United States,5968
Gamerhouse fe,Brazil,4012
24 timer i et S-tog,Denmark,4882
Astronix,Malaysia,4347
Stokrotka Team,Poland,3626
Diagnos,Sweden,1919
United,Serbia,3863
Virtuoso,United Kingdom,461
Temporary,United States,3807
INFIGHT,Sweden,1842
TBA,Germany,8397
Cool Calm Collected,United States,4754
NecroRaisers,Slovakia,4778
Shockwave,United States,556
ezkatka,Europe,7487
TEAMFIST,Sweden,5248
ROCCATEER,United States,3973
VanD1A,Sweden,3033
Rednex Gaming,Norway,2768
wAR MACHINE,Bulgaria,2980
THN-Esports,Sweden,1625
VeryGames,France,2213
TShow,Brazil,6767
HIGHWAY,Brazil,7654
Dexterity fe,Brazil,6244
Pyramid Gods,Denmark,8567
esprit,Moldova,3515
NOD,Germany,4519
mihu,Hungary,3418
fm-eSports,United Kingdom,4445
EG female,United States,1801
ikkebrug,Denmark,1814
RTG,Poland,2794
redCode,Korea,3446
core.team,Serbia,5592
Chocolates &amp; Beers,Belgium,8304
BoomSlave,Poland,4536
Jegpistolerdig,Denmark,3553
mesport.hu,Hungary,6129
REAL,Norway,776
Brasil.AMD,Brazil,4266
S.A.W.,Poland,5343
ServerForge,Germany,4553
MICHU,Poland,6936
selectah,Ukraine,2905
!nsurgents,Denmark,6831
PGS,Poland,2734
mandic,Brazil,4014
Epiphany Bolt,United Kingdom,6220
p3w,Lithuania,761
b1ng0,Denmark,1229
Team:LOL,Sweden,1094
Maestro fe,Sweden,7700
BEAT IT!,Germany,4275
KoN Norway,Norway,6419
Anti Eco Eco Club,Hong Kong,8177
Levitate,United States,6335
EnRo female,Germany,2770
AFDANKET,Denmark,3939
NA Rejects,United States,8535
Auctur,Estonia,6623
MINLATE,France,6626
icsu,Sweden,5792
YoungMoneyCrew ,Sweden,4165
exotic.br,Brazil,916
BURNING! fe,France,2795
afterlife,Sweden,1438
Flaming Rainbows,United States,5554
BX3,Norway,4013
faceroll,Hungary,1333
6SenseMX,Mexico,7792
XPC,Poland,6025
Immunity,Australia,4791
iGame.com,Finland,7331
"tjalol, lägetlol?",Sweden,4387
MegapolisVenema,Russia,1122
3v,Portugal,6325
plan G,Germany,5170
H2k.mix,Norway,4935
theONE,Sweden,1587
Jehovas Ultras,Denmark,7763
No-Value,Denmark,824
NOM-GAMING,Israel,3753
noVa.eSports,Norway,1603
241,Sweden,2080
The Coaltion,Denmark,1191
Nordics,Europe,6760
NONAMERS,Sweden,6200
ajukreizi,Denmark,7919
Ludicez,Denmark,322
Valour,Syria,7812
GAMEFORCE,Sweden,3229
NgP-Gaming,Germany,2055
forward,Denmark,1481
Shockwave,Ukraine,2909
GameCity,Sweden,2183
Sihirdar Rehberi,Turkey,6216
Hangover,Mongolia,7358
myw,Spain,919
A-band,Ukraine,3917
SMOKE CRIMINALS,Europe,8369
Vietnam,Vietnam,6307
Galacticos,Israel,410
deStiny &amp; co.,Australia,8341
Skotthed,Sweden,993
Refuse,Serbia,5063
aNimus-Gaming.ee,Estonia,3271
ColdGame,Russia,7546
ultra.h,Lithuania,756
Djinns,Spain,2007
CX female,France,1675
Intel Game Angels,Netherlands,3337
Team kRYSTAL,Germany,5979
Unknown,Sweden,976
ME &amp;#9792;,Netherlands,716
Team REFLEX,Finland,4999
Cztery,Poland,8182
myXMG,Germany,6005
zypr@1337z,Denmark,1011
Weasel,Denmark,7238
Shockwave,United States,5232
RLR,Denmark,4727
Sophisticated,Denmark,4601
deathfish,Russia,4230
9k,Denmark,111
AUTHORITY,Brazil,2269
AKARA,Indonesia,8208
Rainbow,China,8417
xterplay,Denmark,1387
kr0nikz,Canada,8373
Miticos,Spain,4388
Hydras,Denmark,8480
decerto,Sweden,3489
complexSimplicity,Netherlands,7744
Uzbekistan,Uzbekistan,7107
PUZZLES,China,6519
Legend,Sweden,2750
aNgels WingS,France,3839
Exotic Island,Brazil,7126
Ascendence Gaming,United States,901
ROG Skyyart,France,7539
AGO,Poland,8068
Hooliganz,Mongolia,4099
deadlymoves,Sweden,1167
Uber Noobs,Croatia,6404
FEVER-Gaming,Sweden,4203
Bpro,Bulgaria,6762
Gubbs,Sweden,3712
team-saphire,Netherlands,3374
INCOGNITO,Latvia,2481
Vitriolic.no,Norway,2379
gatherproffs,Denmark,3488
Rasta.Xd,United Kingdom,5365
To The Top,Brazil,6270
vaccinate,Denmark,1378
BBiGG,Spain,437
highgrade,Sweden,5030
Adeks,Turkey,3372
2nice,Denmark,676
Millenium fe,France,4811
myRevenge,Germany,5961
team clän murvel,Sweden,4897
JMD,India,8046
Cassual fe,Spain,2928
gedehimmel,Denmark,4720
Latvia,Latvia,286
hoppsan,Sweden,1529
SAL!,Romania,3821
Winterfox,New Zealand,6386
Famou5,Indonesia,7364
unique,Sweden,2816
Online.Trackers,Denmark,390
cheQ,United Kingdom,4354
TJ&apos;S HELTE,Denmark,6081
FTC,France,3784
FreeDoom,Europe,7759
Perrinho Sin Colinha,Chile,6784
uLtiM4t3_k1lleRs,Sweden,4386
pcaction.de,Other,832
Immersive,United States,6054
INPLAY-GAMING,France,4507
noN stoP fe,Spain,3281
dsaf,United States,8343
pussgubbe,Sweden,1932
fatcap-y,Denmark,806
Saudi Arabia,Saudi Arabia,7047
nox vulpes,Denmark,4605
MF_TheFatOnez,Denmark,639
PULSIVE,Denmark,3233
SKDC,Canada,5454
Portugal,Portugal,5135
Devilwalk,Sweden,6231
Sublife,Denmark,8568
SK|SpawN,Sweden,831
Wolsung,Latvia,7340
Divine.Pro,China,5783
HSBG,Bulgaria,1852
eASY PoiNTs,Russia,3176
Geek-Gaming,Denmark,1255
TRYOUT,Germany,3853
Dignitas,United Kingdom,4797
Crystal Bears,Finland,8446
RevolutioN,United Kingdom,8052
LC Staff,Europe,5901
Bleiz,Lithuania,7918
madjicK,Portugal,5446
Sally,Russia,1066
SunbiGameing,Korea,7403
Wicked MM,United States,6212
eDuel,Germany,826
Czech,Czech Republic,279
MaximumKill ,Spain,3312
Secret[B]oys,Singapore,8455
Team nex,Germany,5980
[POD]Cast,Other,5097
Zeta Strike AR,Argentina,7452
Pixel,Hungary,6737
SC.United,China,2422
TAKE IT,Spain,3638
Drunken Five,Poland,4120
Without a Roof,United States,6914
SOLARIS,Poland,8298
Lithuania,Lithuania,730
TheOwls,Vietnam,7276
2ez,India,8460
Bakunyu Sentai,Japan,5818
HellRaisers,Europe,5310
teamfuRy,Brazil,2258
GANK,China,3800
UBINITED fe,United States,4011
hackademic,Germany,3871
FaagaN,Denmark,1124
hibb,Sweden,935
Temporary.ru,Russia,2669
Drake 2003,Iceland,6182
BerZerKers,France,8580
NOLF,Sweden,1408
NPW,Sweden,5478
interstate 99,Denmark,306
852,Hong Kong,7110
TAU,United States,3064
The realisT projecT,United States,2041
KeepFraggin,Denmark,4699
Hobby World,Russia,5205
Le Chicolitos,Finland,455
Rullstolracers9,Norway,1742
Rudy&apos;s Players Club,United States,8359
Gamehoppers,Europe,4041
GoA,Denmark,1485
QTOUR,Sweden,1244
syvkabale.dk,Denmark,144
Disappeared,Russia,6657
see 4 yourself,United Kingdom,544
Royal Bandits,Turkey,8263
gundeK,Malaysia,8585
VenDetta,China,5529
Fragzone,Australia,7127
Earthquake,Romania,597
Fredde,Sweden,6346
Few,Sweden,1412
Spininn,Georgia,2018
CS TEAM,Germany,3406
aCv,Spain,913
MotiVaatio,Finland,2564
ROG zonixx,Germany,7542
VenoM,New Zealand,7295
DnA,United Arab Emirates,7995
WARMAKER,France,5054
nova.esport,Denmark,342
Onlinerz,United Arab Emirates,7992
team9,Kazakhstan,2791
Third Equinox,United States,6892
westside.esports,Sweden,2366
EMSLOT,France,5735
B2A,United States,6044
Swe,Sweden,271
redzone,France,4462
Evil Corporation2,Jordan,7814
cyberarena.tv,Ukraine,2648
ACES Ladies,Russia,5763
AESTHETIC,Denmark,5210
Spain,Spain,281
Gebrib!,Denmark,150
XtoD,Italy,8388
Vatos Locos,Greece,781
MoD,Denmark,2263
LDLC.com fe,France,3275
vRn,Pakistan,8449
SKY,Kazakhstan,2396
Supervillains,Greece,8015
VIVA LA BIZON,United Kingdom,4560
Dreamcity,Sweden,6971
smiley,Denmark,3542
precision.sfx,United States,547
supermix,Denmark,1489
Stalingrad Cowboys,Denmark,1208
namehack,Sweden,1514
Ja echt wel!,Netherlands,1105
OutPlayed,Italy,7981
hostile.mix,France,2545
SENSEi,Serbia,4968
ONFIRE,Brazil,8028
DIABLOSQUAD,Sweden,2286
Wings.V,China,7527
Volpriv,Australia,4789
BFAIM,Denmark,7451
Zettai,Italy,8387
BE EEZY female,United States,1800
unnamed,Denmark,4314
EGO,United States,3977
MIXXXPROSUPERHIPER,Poland,5307
Clones,Estonia,3695
ChillTeam ,Netherlands,4549
aAa,France,5639
Num,Serbia,3948
AT Gaming,Denmark,5062
N3G,United States,3076
Gfinity Staff,United Kingdom,6148
LANKLAN,Bosnia and Herzegovina,3729
conspectus,Sweden,1401
25ENERGY.com,Russia,3879
AAR,Serbia,4941
CPH Flames,Denmark,7461
BGDonLINE,Serbia,3368
exitto,Argentina,7203
defining stars,Sweden,626
NOTBAD,Russia,7610
DIONAPPA,Greece,6104
carried by OmeN,Norway,1716
RevolutionGames,Portugal,2576
OUO,Chile,4425
Action Live,Taiwan,8228
ZapateroDimision,Spain,3024
absence,Moldova,520
Revoluted,Finland,6024
wannabe?,Sweden,1934
Ivyaert,Argentina,8576
THE LEGION,Poland,8477
sayitlike.ck,Denmark,1483
Aniphon,Denmark,686
Energenic Style,Denmark,1364
knegare,Sweden,1628
GG,Netherlands,8131
H5,China,5072
Iron&amp;Ink,Denmark,4728
SPARTA,Russia,2440
Planetkey,Germany,5195
Fountain of Fire,China,6518
Denmark,Denmark,44
HG,China,6790
Jebaited,Tunisia,8281
xTc,South Africa,6569
ATT,Russia,3880
Devils Advocates,China,6509
Pure,United States,255
Value,Denmark,2775
d.Danez,Denmark,801
Vination,Germany,5120
CyberSpaceNinjas,Sweden,1931
Makeway,India,917
soga,Denmark,1997
Just A Glimpse,United States,7632
Hellslayers,Sweden,4052
Animus,United States,3068
Majestic,Brazil,7114
Elefanter,Sweden,1890
gefle,Sweden,3307
herotic,Belgium,1663
muttley,Romania,3816
Slovenia,Slovenia,288
mCon,Belgium,6593
Orbis,South Africa,6565
lejk,Sweden,4301
CR,Lithuania,760
freedoM,Spain,2610
They Don&apos;t Know,Bahrain,8284
Teamless.gg,Sweden,6299
EviLPatOfnA,Serbia,3952
N4K,Russia,6197
hagin is afk,United States,570
VexX,United States,5730
Gameproof,Sweden,1927
Global,United States,5710
asQ.ee,Estonia,742
Psyckosis,Sweden,4298
SITMENNÄÄ,Finland,8072
Da-Mighty,Sweden,1037
digitalMind,Netherlands,298
Sneaky Assasins,Australia,6096
es,Romania,3506
myRevenge.uk,United Kingdom,3274
Dead-Cowboys,Denmark,1468
multiply.mix,Denmark,104
edik,Russia,2090
Kopernikus.rs,Serbia,4140
tGw,Denmark,612
JustPassingBy,United Arab Emirates,6591
dARKSIDE,Poland,2253
dignitas,United Kingdom,687
fLYVERNE,Denmark,6863
FaZe,Europe,6667
Earth,Other,2621
Frag,United States,569
GameGear.nu,Denmark,621
ROYALS,United Kingdom,7555
Wir Vahren,Germany,1648
Karlsperk Kurwand,Denmark,7764
overGame,Spain,6037
eEriness,Slovakia,4196
TMS,Ukraine,2298
bang!,Poland,3945
Friis,Denmark,1999
gucciTiger,Sweden,8531
SKB-EC,Denmark,5318
ProdigY,Uzbekistan,208
Shark.Confis,Sweden,2753
Athronic,Norway,732
99dAMAGE,Denmark,3547
DISTRICT,Czech Republic,4980
WiC,France,6942
mz,Lithuania,758
ConfigStarz,Turkey,7873
Terrifield,Sweden,2162
soNOFF,Denmark,7795
rqcS,France,3466
SouthPark,Greece,1148
Ukraine,Ukraine,5144
Dh,Greece,186
GGWP.pro,Lithuania,5462
MEGAPORT,Russia,2661
OurStory,China,2420
Misanthropy,Norway,737
XPC Ladies,Romania,6697
HWA,Turkey,7150
X,Europe,8056
HS.GG,CIS,6444
EnRo GRIFFINS,Europe,4686
tNt,United States,5550
The DestructionBox 9000,Canada,5191
campozaurus,Sweden,2161
SEOULJINHWA,Korea,3516
PGPK Gaming,Sweden,953
pvore,Ecuador,5119
konkurentai,Lithuania,752
team-morphia,Denmark,1395
GX,United States,8372
Alter Your Ego,United Kingdom,6905
Geduld,Spain,5712
Chosen5,Jordan,6780
TNG,Sweden,2076
thrice,Finland,949
eSportsLab Black,Georgia,7336
ufh,Romania,3511
IN YOUR HEAD!,France,3268
Player 5,Korea,6477
56N°8E°,Denmark,1362
Death,France,7625
Choke,United Kingdom,6225
BYE,Albania,925
HoP,Hungary,7615
ex-31337,Poland,7474
old-xprez,Norway,101
HcG,Norway,3411
Extension,Denmark,1384
Jordan,Jordan,7054
myRevenge,Denmark,4716
Deageless,Norway,2013
DEFUSE,Serbia,4114
SuperDragonz,Sweden,4225
ENCORE,Finland,5727
CARAMBA ,Finland,4483
team-ip,Denmark,124
Vitriolic,Sweden,4847
Chaingang,Denmark,112
PBLT,Finland,4175
Damage Control,South Africa,5154
Swole Patrol,United States,7726
FAMAZING,Netherlands,3287
ex-Astral Authority,United States,6638
Snowfire,Russia,3629
pikgiffeN,Denmark,7686
MVP PK,Korea,7354
wtm-gaming,Spain,2008
Magha Net,Saudi Arabia,414
Team1,Ukraine,7265
GLG,Sweden,1576
ex-CPH Wolves,Denmark,7019
Portvakterna,Sweden,6996
FAB,Germany,6859
redhack,Portugal,3968
Gameline,France,3616
ProGaming.TD,Brazil,4580
Cheferne,Denmark,5016
Team Connect,Denmark,1186
cooL,Romania,3861
Making History,Russia,3388
cZar,Sweden,1439
OMNIPOTENCE,Denmark,6319
DeZe,Lithuania,5580
Playnation,Sweden,1269
IYH,France,3765
moses,United States,6232
NoWAYouT.de,Germany,2221
RECESSION,Denmark,4561
Ramboot,Spain,8508
XENEX,United Kingdom,6091
funhouse,Denmark,2706
ONE,Hong Kong,5471
emuhlee,United States,5553
Wings,Finland,161
HOUNDS,United Kingdom,5720
Aftershock,Australia,5931
fnatic,Sweden,4991
shpongle,Lithuania,759
Animal Squad,Australia,6379
Eyez-on,Denmark,8489
ADD,Australia,7138
Poland fe,Poland,2933
eX,Romania,3833
Bambi,Denmark,1237
SP,China,7894
zerofear,Sweden,1283
k1ck,Portugal,4469
TNSLM,United Kingdom,5388
mOw,Brazil,1416
ELIM,Australia,7470
BStyle,Kyrgyzstan,2398
wNv.eu,Norway,92
Khunnu,Mongolia,7807
Guimaform,Portugal,3052
YOUR OWN MIRACLE,China,6516
Reason fe,Russia,5867
esnation,Sweden,327
savage,Canada,5652
NBDALE,China,5470
Das wars für euch!,Germany,5882
Rimi,Latvia,6580
XIOP,Belgium,1652
TMD-Gaming,United Kingdom,1174
billys,Sweden,1410
TLR,United Kingdom,1778
Avenue,Belgium,5413
ProStaker,Sweden,2304
epicblastt,Russia,5954
&lt;-NeK-&gt;,Sweden,1617
myRevenge,Ukraine,4594
oneway,Belgium,1664
SFTOmix,Europe,5044
denied,Sweden,939
Moscow Five fe,Russia,3283
Team Bluemoon,Norway,2813
riksdagen,Sweden,987
DetonatioN,Japan,4630
dream[S]cape,Singapore,6714
DesTroys,Spain,2612
jpg,Europe,4034
Aggression,United States,472
Stockholmboys,Sweden,1420
TRYHARDZ,Sweden,4896
RETURN,Denmark,4715
Electronik Generation,Portugal,8167
DooM,Bulgaria,3218
ACG,Ukraine,5847
mouz|cyx,Germany,1132
mSmworld .tsg,Germany,2122
kka,Bosnia and Herzegovina,3043
CSGO-Saloon,Serbia,6266
Natus Vincere,Ukraine,2059
Exertus,Sweden,6185
Goblins,United States,5545
RB,Serbia,3963
PAM,Spain,7840
Gate Keepers,Denmark,290
lanstaq,Germany,3790
wallets,Sweden,4090
Team suNny,Finland,4998
Wooden PC,Poland,5684
TCC,Australia,7518
Everlasting Torment,Norway,606
OFFSET,Portugal,8515
TEAM-EOW,Denmark,1371
tyro,Denmark,325
T-eXecutors,China,5535
Syndicate,France,8354
proud 2 be,Denmark,1488
99DMG-Juniorbots,Germany,5482
Bound by Blood,Norway,3930
inetonly,Germany,5625
Acer,Sweden,6031
Hungary,Hungary,5058
Arenazero.net Staff,Spain,6142
ajuri,Finland,4219
RAGE,Russia,6977
Speedlink,Sweden,215
TiPToP,France,3191
aLteC-Gaming,Belgium,1246
Main Street fe,Denmark,7715
unu.AiN,Denmark,5379
sAw&apos;s team,Finland,5839
eLine,Germany,4059
TiN!,Hungary,3673
uN,Denmark,5858
endEffect,United Kingdom,464
Kung Fu Masters,Russia,7207
BFFsIRL,Sweden,6781
NORDIC-eSport,Denmark,3332
P4in.dk,Denmark,324
